# Constructed from biom file
#OTU ID	SAMPLE_112474	SAMPLE_112475	SAMPLE_112476	SAMPLE_112477	SAMPLE_112478	SAMPLE_112479	SAMPLE_112480	SAMPLE_112481	SAMPLE_112482	SAMPLE_112483	SAMPLE_112484	SAMPLE_112485	SAMPLE_112486	SAMPLE_112487	SAMPLE_112488	SAMPLE_112489	SAMPLE_112490	SAMPLE_112491	SAMPLE_112492	SAMPLE_112493	SAMPLE_112494	SAMPLE_112495	SAMPLE_112496	SAMPLE_112497	SAMPLE_112498	SAMPLE_112499	SAMPLE_112500	SAMPLE_112501	SAMPLE_112502	SAMPLE_112503	SAMPLE_112504	SAMPLE_112505	SAMPLE_112506	SAMPLE_112507	SAMPLE_112508	SAMPLE_112509	SAMPLE_112510	SAMPLE_112511	SAMPLE_112512	SAMPLE_112513	SAMPLE_112514	SAMPLE_112515	SAMPLE_112516	SAMPLE_112518	SAMPLE_112519	SAMPLE_112520	SAMPLE_112521	SAMPLE_112522	SAMPLE_112523	SAMPLE_112524	SAMPLE_112525	SAMPLE_112526	SAMPLE_112527	SAMPLE_112528	SAMPLE_112529	SAMPLE_112530	SAMPLE_112531	SAMPLE_112532	SAMPLE_112533	SAMPLE_112534	SAMPLE_112535	SAMPLE_112536	SAMPLE_112537	SAMPLE_112538
d:Bacteria,p:Actinobacteria;Other;Other;Other;Other;Other	1.46612947683e-05	9.60624021364e-06	2.00511806386e-05	4.45468030987e-05	7.88540923303e-06	0.0	1.45749754958e-05	2.94264238251e-05	4.73663331945e-05	9.08382255703e-05	6.85336905392e-05	0.000109249644939	4.07095180482e-05	3.52357995724e-05	9.1409624056e-05	7.94955796274e-05	6.95004932293e-05	3.91958270555e-05	0.000106513737736	2.87074300212e-05	0.000116063138347	0.00018784650064	0.00043036812508	0.000222766499236	0.000132813638485	0.000161205265539	3.10661916991e-05	0.00037947192416	0.000111363375101	0.000460222917531	9.39925816355e-05	0.000100951991105	6.63960578687e-05	0.000703078993388	0.000518913676043	0.000145612047147	0.000727321912916	6.06430765099e-05	0.000103523471443	0.000199731093747	0.000362099844854	0.00127430664767	4.20073933012e-05	0.000129504671611	0.000255258540436	2.22278881545e-05	0.000103343551427	9.43517605181e-05	0.000180275715801	5.97380911404e-05	0.00012871465754	0.000261878208572	7.38027186238e-05	2.39086117226e-05	0.00012052155421	0.000186998717723	3.57645851678e-05	0.000192266096277	0.000250268589356	0.000653723884138	0.000133066968976	0.000137179816471	0.000442259034231	7.26067814734e-05
d:Bacteria,p:Actinobacteria,c:Acidimicrobiia,o:Acidimicrobiales;Other;Other;Other;Other;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.96858676395e-05	0.0	1.28661491616e-05	0.0	1.13786840267e-05	2.11007635311e-05	0.0	0.0	0.0	0.0	0.0	6.16630778755e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d:Bacteria,p:Actinobacteria,c:Acidimicrobiia,o:Acidimicrobiales,f:Acidimicrobiaceae,g:Illumatobacter;Other;Other;Other;Other;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.69738118332e-05	1.32374588315e-06	9.49196623708e-06	0.0	0.0	1.62383003046e-06	1.53196088208e-05	0.0	0.0	2.15841119352e-05	1.07251487578e-05	3.79181621459e-05	1.42097383212e-05	4.7175880259e-05	3.97667020148e-06	4.69370716103e-05	0.000152980535601	0.0	0.0	9.56344468902e-06	0.0	1.25713423679e-05	8.63283090257e-06	0.0	0.0	0.0	0.0	0.0	0.0	6.60061649758e-06
d:Bacteria,p:Actinobacteria,c:Acidimicrobiia,o:Acidimicrobiales,f:Acidimicrobiaceae,g:uncultured_409;Other;Other;Other;Other;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.67893364145e-06	0.0	5.57076684391e-06	0.0	1.27295131216e-06	2.15841119352e-05	3.4320476025e-05	1.30752283262e-06	3.87538317851e-06	1.42957212906e-05	0.0	0.0	1.8990687178e-05	0.0	0.0	7.96953724085e-06	0.0	0.0	1.84989233627e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d:Bacteria,p:Actinobacteria,c:Acidimicrobiia,o:Acidimicrobiales,f:Acidimicrobiales_Incertae_Sedis_410,g:Candidatus_Microthrix;Other;Other;Other;Other;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.24965322123e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.66329664427e-06	0.0	3.24766006093e-06	0.0	0.0	0.0	0.0	1.71602380125e-05	2.35354109871e-05	1.42097383212e-05	7.14786064531e-06	2.25344644751e-05	2.70243745635e-05	0.000178301451838	0.0	0.0	9.56344468902e-06	0.0	7.85708897996e-06	2.46652311502e-06	0.0	0.0	0.0	0.0	0.0	0.0	6.60061649758e-06
d:Bacteria,p:Actinobacteria,c:Acidimicrobiia,o:Acidimicrobiales,f:Iamiaceae,g:Iamia;Other;Other;Other;Other;Other	0.0	0.0	0.0	2.22734015493e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.62383003046e-06	0.0	0.0	0.0	2.6980139919e-06	0.0	1.17677054936e-05	5.16717757135e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000138125294441	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d:Bacteria,p:Actinobacteria,c:Acidimicrobiia,o:Acidimicrobiales,f:Unknown_Family_1002159,g:Unknown_Genus_1000186;Other;Other;Other;Other;Other	0.0	7.68499217091e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.38814218e-06	1.61656512243e-05	0.0	0.0	5.53161595097e-06	0.000175859828949	0.0	9.69932104753e-06	0.000138993317731	3.20353860501e-05	0.0	0.000110202405084	0.00202329221796	0.00153613895721	0.000120261244426	0.000155300060083	0.000277895441166	0.00257189067212	0.00159256281013	0.000187310186961	0.00218581578534	0.00138520678685	0.00305802133219	0.00403130087262	0.0	0.0	0.000173735911851	0.0	0.000158713197395	0.00479738745872	0.0	0.0	2.03652300355e-06	0.0	0.0	0.0	0.000495046237319
d:Bacteria,p:Actinobacteria,c:Actinobacteria;Other;Other;Other;Other;Other	1.17290358146e-05	0.0	2.50639757982e-06	2.22734015493e-06	0.0	0.0	1.45749754958e-05	7.35660595628e-06	0.0	2.11251687373e-06	8.30711400476e-06	0.0	0.0	0.0	5.00874652362e-06	0.0	0.0	1.56783308222e-06	0.0	1.43537150106e-05	0.0	0.0	3.03789264762e-05	0.0	0.0	0.0	1.29442465413e-05	6.77628436e-06	0.0	3.14145336198e-06	1.40988872453e-05	0.0	1.7944880505e-06	3.13474710428e-05	5.57710960233e-05	0.0	7.11897467781e-06	8.66329664427e-06	0.0	0.0	0.0	0.0	2.54590262432e-06	0.0	0.0	0.0	1.03343551427e-05	0.0	5.30222693531e-06	0.0	4.22015270623e-06	1.12878538178e-05	0.0	1.27512595854e-05	2.59065023068e-05	6.28567118397e-06	1.23326155751e-06	1.12155222828e-05	4.97771779935e-05	1.42556610248e-05	0.0	1.45935974969e-06	6.22900048212e-06	0.0
d:Bacteria,p:Actinobacteria,c:Actinobacteria,o:Actinomycetales;Other;Other;Other;Other;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.35660595628e-06	5.92079164932e-06	8.45006749491e-06	0.0	1.18749614064e-05	6.51352288771e-06	1.60162725329e-06	0.0	8.36795575025e-06	0.0	1.56783308222e-06	6.76277699912e-06	1.61479293869e-05	5.52681611177e-06	0.0	1.51894632381e-05	4.147248656e-05	9.22316933923e-05	4.49875159643e-05	4.91881368569e-05	8.131541232e-05	1.79618346936e-06	5.81168871967e-05	2.46730526793e-05	1.24461358897e-05	1.7944880505e-06	0.000158976460288	4.60717749758e-05	5.2949835326e-06	9.729265393e-05	3.68190107382e-05	6.67893364145e-06	1.29906402437e-05	1.25342253988e-05	0.000108697663232	2.67319775553e-05	0.0	1.71602380125e-05	0.0	1.03343551427e-05	4.28871638719e-05	3.97667020148e-06	1.28010195301e-05	2.42658780608e-05	1.12878538178e-05	0.0	0.0	6.75821799308e-06	0.0	2.46652311502e-05	6.40886987591e-06	1.10615951097e-05	0.000154775748269	6.91256981696e-06	0.0	1.12122008678e-05	1.6501541244e-06
d:Bacteria,p:Actinobacteria,c:Actinobacteria,o:Bifidobacteriales;Other;Other;Other;Other;Other	0.000297624283796	0.0	0.0	0.0	0.0	0.0	0.0	0.000152649573593	0.0	0.0	0.0	0.0	0.0	0.0	0.000171549568434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7944880505e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.36475656079e-06	0.0	0.0	0.0	0.0	0.0	5.30222693531e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.23326155751e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d:Bacteria,p:Actinobacteria,c:Actinobacteria,o:Bifidobacteriales,f:Bifidobacteriaceae;Other;Other;Other;Other;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.36831665973e-05	0.0	0.0	0.0	1.62838072193e-05	0.0	0.0	2.09198893756e-05	0.0	0.0	1.35255539982e-05	1.79421437632e-06	1.79621523633e-05	1.01538648994e-05	0.0	0.0	0.0	0.0	0.0	1.355256872e-05	0.0	0.0	0.0	1.38290398774e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d:Bacteria,p:Actinobacteria,c:Actinobacteria,o:Corynebacteriales,f:Dietziaceae,g:Dietzia;Other;Other;Other;Other;Other	5.86451790731e-06	0.0	0.0	8.90936061974e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.37499228128e-06	0.0	0.0	0.0	1.04599446878e-05	0.0	2.03818300688e-05	0.0	1.79421437632e-06	6.90852013972e-06	0.0	2.02526176508e-05	9.47942549942e-06	4.98051144319e-05	1.99944515397e-05	1.81219451578e-05	6.77628436e-05	1.79618346936e-05	5.49754338347e-05	5.87453635222e-06	2.48922717794e-05	2.87118088081e-05	0.00056425447877	0.000145489815713	0.0	4.15273522872e-05	0.00040500911812	1.50276006933e-05	0.0	0.0	4.85670410183e-05	2.29131236188e-05	1.34900699595e-05	1.71602380125e-05	0.0	2.19605046782e-05	0.0	2.25344644751e-05	1.42233550334e-06	1.37154962952e-05	0.0	1.78915681512e-05	1.59390744817e-06	0.0	2.35712669399e-05	6.16630778755e-06	0.0	0.0	4.07304600709e-05	3.45628490848e-06	0.0	1.24580009642e-06	8.25077062198e-06
d:Bacteria,p:Actinobacteria,c:Actinobacteria,o:Corynebacteriales,f:Mycobacteriaceae,g:Mycobacterium;Other;Other;Other;Other;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.24195139449e-06	6.27133232887e-06	6.76277699912e-06	0.0	0.0	5.24616353138e-05	4.21929534392e-05	0.00012441745968	6.27175515068e-05	2.99916773095e-05	7.50766299395e-05	0.00018295967772	9.8790090815e-05	0.000100526507583	5.16959198995e-05	0.0	0.000102285818879	0.000501559536684	0.000213385063046	0.00016811572716	0.000280013003994	0.000207919119463	9.01656041596e-05	0.000142897042681	0.00017130108045	0.000194268164073	0.000323329633288	0.000110618573668	0.000257403570188	0.000201358516223	0.000334574747745	0.000223013252134	0.000324761399788	0.000186325950938	0.000789168556064	0.0	4.4728920378e-06	6.05684830305e-05	0.0	5.49996228597e-05	0.000430408283571	0.0	8.29619633225e-06	0.000215871438376	1.72814245424e-06	1.31342377472e-05	4.9832003857e-06	5.11547778563e-05
d:Bacteria,p:Actinobacteria,c:Actinobacteria,o:Corynebacteriales,f:Nocardiaceae,g:Nocardia;Other;Other;Other;Other;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.38462163315e-06	0.0	2.36985637485e-06	0.0	0.0	0.0	0.0	0.0	2.67023535769e-05	0.0	0.0	8.97244025252e-06	0.0	9.69932104753e-06	1.32374588315e-05	3.79678649483e-05	0.0	0.0	0.000485525179108	0.000288287184172	0.00026827508372	0.000110746764158	0.000304875581085	0.00305237733647	0.00134544099476	0.000222188635568	1.00070049034e-05	1.85577942736e-05	0.000140811214831	0.0	0.0	0.0	0.0	0.0	0.00132470520202	0.000254051880847	6.40886987591e-06	0.0	0.0	0.0	0.0	0.0	1.32012329952e-05
d:Bacteria,p:Actinobacteria,c:Actinobacteria,o:Corynebacteriales,f:Nocardiaceae,g:Rhodococcus;Other;Other;Other;Other;Other	1.75935537219e-05	0.0	2.50639757982e-06	1.78187212395e-05	7.88540923303e-06	0.0	0.0	0.000538871386297	0.000414455415452	6.12629893381e-05	0.00045481449176	0.000764747514571	0.000244257108289	0.000869683598536	0.0049473893787	0.00269029777371	0.000396825396825	0.00337554462602	0.00362992055428	0.00239348197801	0.0131966551709	0.0117852525266	0.0102613262764	0.0263208098273	0.0291138563362	0.0444501650792	0.00980397233038	0.0133323394783	0.0235838889528	0.0536528819693	0.0070400443645	0.013091952052	0.00956282682114	0.0645399646669	0.0166634335597	0.00444116743797	0.0204065409139	0.0189184740469	0.0113525174571	0.00467338282767	0.0123657097018	0.023420877352	0.0151430288094	0.00425746607922	0.016853498758	0.00212210955734	0.0102025921146	0.0147517547998	0.0155395015907	0.00600794516612	0.00844030541245	0.00334346230083	0.00201503786303	0.00246736872977	0.000116016075548	0.0052941065547	0.00840221099132	0.00202199844585	0.000654016810859	0.0164265945466	0.00440849140076	0.00762077661288	0.00159337832333	0.00588774991584
